"","Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","Gorzka"
"1661","Timo A. Meyer","Belize, med roast",1836,2016,72,"Germany",3.75,"Belize","Tak"
"1662","To'ak (Ecuatoriana)","Manabi",1418,2014,81,"Ecuador",3.25,"Ecuador","Tak"
"1663","Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,70,"France",4,"Tobago","Tak"
"1664","Tocoti","Wild Bolivian, Jungle Love",927,2012,77,"U.S.A.",3,"Bolivia","Tak"
"1665","Tocoti","Venezuela",789,2011,72,"U.S.A.",2.75,"Venezuela","Tak"
"1666","Tocoti","Dominican Republic",789,2011,74,"U.S.A.",3,"Dominican Republic","Tak"
"1667","Treehouse","Conacado",1239,2014,72,"U.S.A.",3,"Dominican Republic","Tak"
"1668","Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,72,"Madagascar",3.5,"Madagascar","Tak"
"1669","twenty-four blackbirds","Oko Caribe",1700,2015,75,"U.S.A.",2.75,"Domincan Republic","Tak"
"1670","twenty-four blackbirds","Cedeno, lot 271",1700,2015,75,"U.S.A.",3.5,"Ecuador","Tak"
"1671","twenty-four blackbirds","Madagascar",1235,2014,75,"U.S.A.",3.5,"Madagascar","Tak"
"1672","twenty-four blackbirds","Dominican Republic",1022,2013,68,"U.S.A.",3.25,"Dominican Republic","Nie"
"1673","twenty-four blackbirds","Palos Blancos",1026,2013,75,"U.S.A.",2.5,"Bolivia","Tak"
"1674","twenty-four blackbirds","Dominican Republic",753,2011,73,"U.S.A.",2.75,"Dominican Republic","Tak"
"1675","Two Ravens","Peru",1740,2016,60,"U.S.A.",3,"Peru","Nie"
"1676","Un Dimanche A Paris","Dominican Republic",709,2011,63,"France",3.75,"Dominican Republic","Nie"
"1677","Undone","Matagalpa",1438,2014,74,"U.S.A.",2.75,"Nicaragua","Tak"
"1678","Undone","Nourish",1438,2014,70,"U.S.A.",3,"Dominican Republic","Tak"
"1679","Upchurch","Madagascar, Sassy Bar",1752,2016,72,"U.S.A.",3,"Madagascar","Tak"
"1680","Upchurch","Tanzania, Party Bar",1752,2016,72,"U.S.A.",3.25,"Tanzania","Tak"
"1681","Urzi","Sur del Lago, Merida",1327,2014,65,"Italy",3.25,"Venezuela","Nie"
"1682","Valrhona","Piura, Illanka, Quemazon",1510,2015,63,"France",4,"Peru","Nie"
"1683","Valrhona","Andoa, Grand Cru blend",1145,2013,70,"France",3.5," ","Tak"
"1684","Valrhona","Loma Sotavento, 2013",1153,2013,64,"France",3.5,"Dominican Republic","Nie"
"1685","Valrhona","Otucan, Grand Cru",931,2012,69,"France",4,"Venezuela","Nie"
"1686","Valrhona","Caraque",709,2011,56,"France",3.25," ","Nie"
"1687","Valrhona","Porcelana, Pedegral",757,2011,64,"France",4,"Venezuela","Nie"
"1688","Valrhona","Tainori",327,2009,64,"France",3.75,"Dominican Republic","Nie"
"1689","Valrhona","Alpaco",370,2009,66,"France",3.75,"Ecuador","Nie"
"1690","Valrhona","Nyangbo",395,2009,68,"France",3.5,"Ghana","Nie"
"1691","Valrhona","Araguani",117,2007,72,"France",3,"Venezuela, Carribean","Tak"
"1692","Valrhona","Chuao 2002 P.",129,2007,65,"France",3.75,"Venezuela","Nie"
"1693","Valrhona","Manjari",129,2007,64,"France",4,"Madagascar","Nie"
"1694","Valrhona","Le Noir Extra Amer",147,2007,85,"France",1.5," ","Tak"
"1695","Valrhona","Abinao",153,2007,85,"France",2.5,"West Africa","Tak"
"1696","Valrhona","Le Noir Amer",157,2007,71,"France",2.75,"West Africa","Tak"
"1697","Valrhona","Porcelana, Maracaibo, Palmira P. 2006",162,2007,64,"France",3.25,"Venezuela","Nie"
"1698","Valrhona","Caraibe",63,2006,66,"France",3,"Carribean","Nie"
"1699","Valrhona","Guanaja",63,2006,70,"France",4,"South America","Tak"
"1700","Valrhona","Gran Couva 2005 P.",75,2006,64,"France",2.5,"Trinidad","Nie"
"1701","Valrhona","Porcelana, Maracaibo, Palmira P. 2005",75,2006,64,"France",3,"Venezuela","Nie"
"1702","Valrhona","Sambirano, Ampamakia 2005, Millot P.",75,2006,64,"France",3.5,"Madagascar","Nie"
"1703","Vanleer (Barry Callebaut)","Manhattan",963,2012,72,"U.S.A.",2.5,"Ghana","Tak"
"1704","Vanleer (Barry Callebaut)","Napa",963,2012,65,"U.S.A.",2.75,"Ghana","Nie"
"1705","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,72,"Madagascar",2.75,"Madagascar","Tak"
"1706","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,76,"Madagascar",2.75,"Madagascar","Tak"
"1707","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,80,"Madagascar",2.75,"Madagascar","Tak"
"1708","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,70,"Madagascar",3,"Madagascar","Tak"
"1709","Vao Vao (Chocolaterie Robert)","Madagascar w/ nibs",404,2009,68,"Madagascar",3,"Madagascar","Nie"
"1710","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,64,"Madagascar",3.25,"Madagascar","Nie"
"1711","Vicuna","Palos Blancos",1470,2015,70,"U.S.A.",3.25,"Bolivia","Tak"
"1712","Vicuna","Palos Blancos + nibs",1470,2015,70,"U.S.A.",3.25,"Bolivia","Tak"
"1713","Videri","Dominican Republic",1211,2014,90,"U.S.A.",3.25,"Dominican Republic","Tak"
"1714","Videri","Trinidad",1211,2014,75,"U.S.A.",3.5,"Trinidad","Tak"
"1715","Videri","Mindo",1227,2014,75,"U.S.A.",3.5,"Ecuador","Tak"
"1716","Videri","Dark",1117,2013,90,"U.S.A.",3.75,"Central and S. America","Tak"
"1717","Videri","Classic",991,2012,70,"U.S.A.",3.25,"Central and S. America","Tak"
"1718","Vietcacao (A. Morin)","Ben Tre, Mekong Delta, MoCay",951,2012,70,"France",3.5,"Vietnam","Tak"
"1719","Vintage Plantations","San Martin",1205,2014,75,"U.S.A.",3,"Peru","Tak"
"1720","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,100,"U.S.A.",2,"Ecuador","Tak"
"1721","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,90,"U.S.A.",2,"Ecuador","Tak"
"1722","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,75,"U.S.A.",3,"Ecuador","Tak"
"1723","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2007",153,2007,65,"U.S.A.",3,"Ecuador","Nie"
"1724","Violet Sky","Sambirano Valley",1458,2015,77,"U.S.A.",2.75,"Madagascar","Tak"
"1725","Violet Sky","Moho River Valley",1458,2015,77,"U.S.A.",3,"Belize","Tak"
"1726","Violet Sky","Cuyagua",1458,2015,77,"U.S.A.",3,"Venezuela","Tak"
"1727","Violet Sky","Peru",1458,2015,77,"U.S.A.",3.25,"Peru","Tak"
"1728","Violet Sky","Cahabon",1502,2015,77,"U.S.A.",2.75,"Guatemala","Tak"
"1729","Vivra","Peru",1720,2016,70,"U.S.A.",2.5,"Peru","Tak"
"1730","Vivra","Ocumare",1720,2016,70,"U.S.A.",2.5,"Venezuela","Tak"
"1731","Vivra","Dominican Republic",1724,2016,70,"U.S.A.",3,"Domincan Republic","Tak"
"1732","Wellington Chocolate Factory","Conacado",1756,2016,70,"New Zealand",3.5,"Dominican Republic","Tak"
"1733","Wellington Chocolate Factory","Piura Blanco, Norandino",1756,2016,70,"New Zealand",3.5,"Peru","Tak"
"1734","Whittakers","Ghana",733,2011,72,"New Zealand",2.5,"Ghana","Tak"
"1735","Wilkie's Organic","Amazonas",1169,2013,75,"Ireland",2.5,"Peru","Tak"
"1736","Wilkie's Organic","Amazonas",1169,2013,89,"Ireland",2.75,"Peru","Tak"
"1737","Wilkie's Organic","Tumbes",1169,2013,75,"Ireland",3.25,"Peru","Tak"
"1738","Wilkie's Organic","Amazonas w/ nibs",1173,2013,75,"Ireland",2.75,"Peru","Tak"
"1739","Willie's Cacao","Los Llanos",1848,2016,70,"U.K.",4,"Colombia","Tak"
"1740","Willie's Cacao","Los Llanos",1227,2014,88,"U.K.",3,"Colombia","Tak"
"1741","Willie's Cacao","Java, Indonesian Black",1109,2013,100,"U.K.",2.25,"Indonesia","Tak"
"1742","Willie's Cacao","Sambirano",593,2010,71,"U.K.",3,"Madagascar","Tak"
"1743","Willie's Cacao","Hacienda Las Trincheras",593,2010,72,"U.K.",3.5,"Venezuela","Tak"
"1744","Willie's Cacao","Java",593,2010,69,"U.K.",3.75,"Indonesia","Nie"
"1745","Willie's Cacao","San Martin",457,2009,70,"U.K.",3,"Peru","Tak"
"1746","Willie's Cacao","Rio Caribe",457,2009,72,"U.K.",3.25,"Venezuela","Tak"
"1747","Wm","Guasare, Zulia Prov., 2015, batch 124",1912,2016,74,"U.S.A.",3,"Venezuela","Tak"
"1748","Wm","Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76,"U.S.A.",3.5,"Bolivia","Tak"
"1749","Wm","Ghana, 2013, batch 129",1916,2016,75,"U.S.A.",3.75,"Ghana","Tak"
"1750","Woodblock","Maranon, Cajamarca",1243,2014,70,"U.S.A.",3,"Peru","Tak"
"1751","Woodblock","Camino Verde P., Balao, Guayas",1042,2013,70,"U.S.A.",3.25,"Ecuador","Tak"
"1752","Woodblock","Gran Couva",1042,2013,70,"U.S.A.",3.5,"Trinidad","Tak"
"1753","Woodblock","Ecuador",825,2012,70,"U.S.A.",2.5,"Ecuador","Tak"
"1754","Woodblock","Costa Rica",825,2012,70,"U.S.A.",3,"Costa Rica","Tak"
"1755","Woodblock","Sambirano",951,2012,70,"U.S.A.",3.25,"Madagascar","Tak"
"1756","Woodblock","Ocumare",741,2011,70,"U.S.A.",4,"Venezuela","Tak"
"1757","Woodblock","La Red",769,2011,70,"U.S.A.",3.5,"Dominican Republic","Tak"
"1758","Xocolat","Hispaniola",1057,2013,66,"Domincan Republic",3,"Dominican Republic","Nie"
"1759","Xocolla","Sambirano, batch 170102",1948,2017,70,"U.S.A.",2.75,"Madagascar","Tak"
"1760","Xocolla","Hispaniola, batch 170104",1948,2017,70,"U.S.A.",2.5,"Dominican Republic","Tak"
"1761","Zak's","Papua New Guinea, Batch 2",1574,2015,70,"U.S.A.",3,"Papua New Guinea","Tak"
"1762","Zak's","Dominican Republic, Batch D2",1578,2015,70,"U.S.A.",3.25,"Domincan Republic","Tak"
"1763","Zak's","Madagascar, Batch 2",1578,2015,70,"U.S.A.",3.25,"Madagascar","Tak"
"1764","Zak's","Peru, Batch 1",1578,2015,70,"U.S.A.",3.25,"Peru","Tak"
"1765","Zak's","Belize, Batch 2",1578,2015,70,"U.S.A.",3.5,"Belize","Tak"
"1766","Zak's","House Blend, Batch 2",1582,2015,60,"U.S.A.",3," ","Nie"
"1767","Zart Pralinen","Millot P., Ambanja",1820,2016,70,"Austria",3.5,"Madagascar","Tak"
"1768","Zart Pralinen","UNOCACE",1824,2016,70,"Austria",2.75,"Ecuador","Tak"
"1769","Zart Pralinen","San Juan Estate",1824,2016,85,"Austria",2.75,"Trinidad","Tak"
"1770","Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,85,"Austria",3,"Tanzania","Tak"
"1771","Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,70,"Austria",3.5,"Tanzania","Tak"
"1772","Zart Pralinen","San Juan Estate, Gran Couva",1880,2016,78,"Austria",3.5,"Trinidad","Tak"
"1773","Zokoko","Guadalcanal",1716,2016,78,"Australia",3.75,"Solomon Islands","Tak"
"1774","Zokoko","Goddess Blend",1780,2016,65,"Australia",3.25," ","Nie"
"1775","Zokoko","Alto Beni",697,2011,68,"Australia",3.5,"Bolivia","Nie"
"1776","Zokoko","Tokiala",701,2011,66,"Australia",3.5,"Papua New Guinea","Nie"
"1777","Zokoko","Tranquilidad, Baures",701,2011,72,"Australia",3.75,"Bolivia","Tak"
"1778","Zotter","Raw",1205,2014,80,"Austria",2.75," ","Tak"
"1779","Zotter","Bocas del Toro, Cocabo Co-op",801,2012,72,"Austria",3.5,"Panama","Tak"
"1780","Zotter","Amazonas Frucht",801,2012,65,"Austria",3.5," ","Nie"
"1781","Zotter","Satipo Pangoa region, 16hr conche",875,2012,70,"Austria",3,"Peru","Tak"
"1782","Zotter","Satipo Pangoa region, 20hr conche",875,2012,70,"Austria",3.5,"Peru","Tak"
"1783","Zotter","Loma Los Pinos, Yacao region, D.R.",875,2012,62,"Austria",3.75,"Dominican Republic","Nie"
"1784","Zotter","El Oro",879,2012,75,"Austria",3,"Ecuador","Tak"
"1785","Zotter","Huiwani Coop",879,2012,75,"Austria",3,"Papua New Guinea","Tak"
"1786","Zotter","El Ceibo Coop",879,2012,90,"Austria",3.25,"Bolivia","Tak"
"1787","Zotter","Santo Domingo",879,2012,70,"Austria",3.75,"Dominican Republic","Tak"
"1788","Zotter","Kongo, Highlands",883,2012,68,"Austria",3.25,"Congo","Nie"
"1789","Zotter","Indianer, Raw",883,2012,58,"Austria",3.5," ","Nie"
"1790","Zotter","Peru",647,2011,70,"Austria",3.75,"Peru","Tak"
"1791","Zotter","Congo",749,2011,65,"Austria",3,"Congo","Nie"
"1792","Zotter","Kerala State",749,2011,65,"Austria",3.5,"India","Nie"
"1793","Zotter","Kerala State",781,2011,62,"Austria",3.25,"India","Nie"
"1794","Zotter","Brazil, Mitzi Blue",486,2010,65,"Austria",3,"Brazil","Nie"
